"lake","gear","species","detect"
"Thompson Lake","seine","Neogobius_melanostomus",0
"Thompson Lake","small mesh fyke net","Neogobius_melanostomus",0
"Thompson Lake","small mesh fyke net","Neogobius_melanostomus",0
"Thompson Lake","trap net","Neogobius_melanostomus",0
"Thompson Lake","trap net","Neogobius_melanostomus",0
"Thompson Lake","benthic_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","benthic_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","benthic_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","benthic_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Thompson Lake","benthic_12s","Neogobius_melanostomus",0
"Thompson Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","boomshocker","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",0
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","boomshocker","Neogobius_melanostomus",0
"Torch Lake","boomshocker","Neogobius_melanostomus",0
"Torch Lake","boomshocker","Neogobius_melanostomus",0
"Torch Lake","boomshocker","Neogobius_melanostomus",0
"Torch Lake","boomshocker","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","experimental gillnet","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","large mesh fyke net","Neogobius_melanostomus",0
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","seine","Neogobius_melanostomus",1
"Torch Lake","seine","Neogobius_melanostomus",0
"Torch Lake","small mesh fyke net","Neogobius_melanostomus",1
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","trap net","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","benthic_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","surface_12s","Neogobius_melanostomus",1
"Torch Lake","benthic_12s","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Torch Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","boomshocker","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","boomshocker","Neogobius_melanostomus",0
"Walloon Lake","boomshocker","Neogobius_melanostomus",0
"Walloon Lake","boomshocker","Neogobius_melanostomus",0
"Walloon Lake","boomshocker","Neogobius_melanostomus",0
"Walloon Lake","boomshocker","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","experimental gillnet","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","large mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","seine","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","small mesh fyke net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","trap net","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","benthic_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",0
"Walloon Lake","surface_12s","Neogobius_melanostomus",1
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Brevoort Lake","benthic_16s","Neogobius_melanostomus",0
"Brevoort Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","benthic_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Cass Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","surface_16s","Neogobius_melanostomus",0
"Dumont Lake","benthic_16s","Neogobius_melanostomus",0
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",0
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",0
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",0
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","surface_16s","Neogobius_melanostomus",1
"Five Channels Impoundment","benthic_16s","Neogobius_melanostomus",1
